timestamp,tag,major,room,rssi,distance,raw_distance,mac
2026-04-29T12:12:28.671319,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:12:29.600510,Tag-A,39475,test_bench,-22.6,0.03,,dc0d301f90a3
2026-04-29T12:12:34.605813,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:12:35.628351,Tag-A-slot2,10065,test_bench,-41.25,0.06,,dc0d3048303a
2026-04-29T12:12:36.174600,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:12:39.730183,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:12:40.339652,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:12:41.151160,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:12:44.646863,Tag-A-slot2,10065,test_bench,-41.33,0.06,,dc0d3048303a
2026-04-29T12:12:45.453072,Tag-A,39475,test_bench,-21.67,0.03,,dc0d301f90a3
2026-04-29T12:12:46.175188,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:12:49.659098,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:12:49.659383,Tag-A-slot2,10065,test_bench,-41.25,0.06,,dc0d3048303a
2026-04-29T12:12:53.649525,Tag-B,40604,test_bench,-88.33,12.2,,f7e6ef23cda5
2026-04-29T12:12:54.605376,Tag-A,39475,test_bench,-22.8,0.01,,dc0d301f90a3
2026-04-29T12:12:55.710316,Tag-A-slot2,10065,test_bench,-41.33,0.06,,dc0d3048303a
2026-04-29T12:12:58.673230,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:12:59.596315,Tag-A-slot2,10065,test_bench,-41.75,0.06,,dc0d3048303a
2026-04-29T12:12:59.615699,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:13:01.734878,Tag-A-slot2,10065,test_bench,-40.75,0.16,,dc0d3048303a
2026-04-29T12:13:04.605392,Tag-A,39475,test_bench,-23.2,0.01,,dc0d301f90a3
2026-04-29T12:13:04.605690,Tag-A-slot2,10065,test_bench,-41.4,0.17,,dc0d3048303a
2026-04-29T12:13:08.229267,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:13:08.229902,Tag-A,39475,test_bench,-22.8,5.41,,dc0d301f90a3
2026-04-29T12:13:09.629394,Tag-A-slot2,10065,test_bench,-41.83,0.18,,dc0d3048303a
2026-04-29T12:13:11.155273,Tag-B,40604,test_bench,-85.67,9.72,,f7e6ef23cda5
2026-04-29T12:13:12.590774,Tag-A,39475,test_bench,-23.2,0.01,,dc0d301f90a3
2026-04-29T12:13:14.646786,Tag-A-slot2,10065,test_bench,-41.67,0.06,,dc0d3048303a
2026-04-29T12:13:17.616921,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:13:19.598149,Tag-A,39475,test_bench,-22.5,5.27,,dc0d301f90a3
2026-04-29T12:13:22.830902,Tag-A-slot2,10065,test_bench,-42.4,0.19,,dc0d3048303a
2026-04-29T12:13:23.547919,Tag-A,39475,test_bench,-23.33,0.01,,dc0d301f90a3
2026-04-29T12:13:23.674593,Tag-B,40604,test_bench,-84.5,8.8,,f7e6ef23cda5
2026-04-29T12:13:24.602858,Tag-A-slot2,10065,test_bench,-42.17,0.06,,dc0d3048303a
2026-04-29T12:13:24.610206,Tag-A,39475,test_bench,-23.0,0.01,,dc0d301f90a3
2026-04-29T12:13:27.435329,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:13:27.862699,Tag-A-slot2,10065,test_bench,-43.33,0.07,,dc0d3048303a
2026-04-29T12:13:29.287056,Tag-A,39475,test_bench,-22.5,5.27,,dc0d301f90a3
2026-04-29T12:13:29.287370,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:13:29.585846,Tag-A,39475,test_bench,-22.4,0.03,,dc0d301f90a3
2026-04-29T12:13:33.892403,Tag-A-slot2,10065,test_bench,-43.4,0.07,,dc0d3048303a
2026-04-29T12:13:34.615736,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:13:34.924160,Tag-A-slot2,10065,test_bench,-44.17,0.07,,dc0d3048303a
2026-04-29T12:13:34.924445,Tag-B-slot2,60285,test_bench,-91.5,15.98,,d6ac03164b2b
2026-04-29T12:13:36.158439,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:13:39.639776,Tag-A,39475,test_bench,-22.67,0.03,,dc0d301f90a3
2026-04-29T12:13:39.654105,Tag-A-slot2,10065,test_bench,-43.86,0.07,,dc0d3048303a
2026-04-29T12:13:41.169649,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:13:44.655414,Tag-A,39475,test_bench,-22.67,0.03,,dc0d301f90a3
2026-04-29T12:13:44.655675,Tag-A-slot2,10065,test_bench,-43.71,0.21,,dc0d3048303a
2026-04-29T12:13:49.594601,Tag-A,39475,test_bench,-22.33,0.03,,dc0d301f90a3
2026-04-29T12:13:49.594862,Tag-A-slot2,10065,test_bench,-42.2,0.06,,dc0d3048303a
2026-04-29T12:13:53.649267,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:13:54.598477,Tag-A,39475,test_bench,-21.5,0.01,,dc0d301f90a3
2026-04-29T12:13:54.598785,Tag-A-slot2,10065,test_bench,-42.6,0.19,,dc0d3048303a
2026-04-29T12:13:57.132374,Tag-A,39475,test_bench,-21.4,4.8,,dc0d301f90a3
2026-04-29T12:13:59.601264,Tag-A-slot2,10065,test_bench,-42.6,0.06,,dc0d3048303a
2026-04-29T12:14:01.749391,Tag-A,39475,test_bench,-22.6,0.01,,dc0d301f90a3
2026-04-29T12:14:04.620162,Tag-A,39475,test_bench,-22.83,0.01,,dc0d301f90a3
2026-04-29T12:14:04.620457,Tag-A-slot2,10065,test_bench,-42.0,0.18,,dc0d3048303a
2026-04-29T12:14:06.172821,Tag-B,40604,test_bench,-88.5,12.38,,f7e6ef23cda5
2026-04-29T12:14:07.105481,Tag-A,39475,test_bench,-24.0,5.99,,dc0d301f90a3
2026-04-29T12:14:09.636715,Tag-A,39475,test_bench,-23.2,5.6,,dc0d301f90a3
2026-04-29T12:14:09.637023,Tag-A-slot2,10065,test_bench,-42.4,0.19,,dc0d3048303a
2026-04-29T12:14:11.168014,Tag-B,40604,test_bench,-91.0,15.32,,f7e6ef23cda5
2026-04-29T12:14:12.200188,Tag-A,39475,test_bench,-22.6,0.01,,dc0d301f90a3
2026-04-29T12:14:14.662415,Tag-A,39475,test_bench,-22.33,0.01,,dc0d301f90a3
2026-04-29T12:14:14.662707,Tag-A-slot2,10065,test_bench,-43.8,0.21,,dc0d3048303a
2026-04-29T12:14:17.822325,Tag-A,39475,test_bench,-21.6,4.89,,dc0d301f90a3
2026-04-29T12:14:18.751845,Tag-B,40604,test_bench,-89.67,13.67,,f7e6ef23cda5
2026-04-29T12:14:23.245026,Tag-A-slot2,10065,test_bench,-41.25,0.17,,dc0d3048303a
2026-04-29T12:14:23.667197,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:14:23.864210,Tag-A,39475,test_bench,-21.5,0.01,,dc0d301f90a3
2026-04-29T12:14:24.712014,Tag-A-slot2,10065,test_bench,-41.4,0.06,,dc0d3048303a
2026-04-29T12:14:28.875322,Tag-A,39475,test_bench,-21.67,4.91,,dc0d301f90a3
2026-04-29T12:14:29.900561,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:14:34.311925,Tag-A-slot2,10065,test_bench,-41.5,0.06,,dc0d3048303a
2026-04-29T12:14:34.733464,Tag-A,39475,test_bench,-21.67,0.01,,dc0d301f90a3
2026-04-29T12:14:34.919199,Tag-B-slot2,60285,test_bench,-91.5,15.98,,d6ac03164b2b
2026-04-29T12:14:35.235487,Tag-A-slot2,10065,test_bench,-43.5,0.07,,dc0d3048303a
2026-04-29T12:14:36.146778,Tag-B,40604,test_bench,-85.0,9.18,,f7e6ef23cda5
2026-04-29T12:14:39.647735,Tag-A,39475,test_bench,-21.5,0.01,,dc0d301f90a3
2026-04-29T12:14:41.171498,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:14:44.653308,Tag-A,39475,test_bench,-22.17,0.03,,dc0d301f90a3
2026-04-29T12:14:45.278573,Tag-A-slot2,10065,test_bench,-44.2,0.07,,dc0d3048303a
2026-04-29T12:14:49.591808,Tag-A,39475,test_bench,-22.67,0.03,,dc0d301f90a3
2026-04-29T12:14:49.592071,Tag-A-slot2,10065,test_bench,-44.67,0.08,,dc0d3048303a
2026-04-29T12:14:54.689800,Tag-A,39475,test_bench,-22.33,0.03,,dc0d301f90a3
2026-04-29T12:14:54.690062,Tag-A-slot2,10065,test_bench,-44.5,0.22,,dc0d3048303a
2026-04-29T12:14:57.084794,Tag-A,39475,test_bench,-22.5,5.27,,dc0d301f90a3
2026-04-29T12:14:57.447520,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:14:58.677181,Tag-B,40604,test_bench,-90.0,14.07,,f7e6ef23cda5
2026-04-29T12:14:59.615072,Tag-A-slot2,10065,test_bench,-44.6,0.23,,dc0d3048303a
2026-04-29T12:15:01.355233,Tag-A-slot2,10065,test_bench,-44.0,0.22,,dc0d3048303a
2026-04-29T12:15:02.060557,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:15:04.716914,Tag-A,39475,test_bench,-21.6,0.01,,dc0d301f90a3
2026-04-29T12:15:04.925115,Tag-B-slot2,60285,test_bench,-91.5,15.98,,d6ac03164b2b
2026-04-29T12:15:06.148998,Tag-B,40604,test_bench,-89.5,13.48,,f7e6ef23cda5
2026-04-29T12:15:06.356702,Tag-A-slot2,10065,test_bench,-43.67,0.21,,dc0d3048303a
2026-04-29T12:15:07.087022,Tag-A,39475,test_bench,-22.6,5.32,,dc0d301f90a3
2026-04-29T12:15:09.635371,Tag-A,39475,test_bench,-22.33,5.2,,dc0d301f90a3
2026-04-29T12:15:09.635662,Tag-A-slot2,10065,test_bench,-43.25,0.2,,dc0d3048303a
2026-04-29T12:15:09.936544,Tag-B-slot2,60285,test_bench,-90.33,14.47,,d6ac03164b2b
2026-04-29T12:15:12.096660,Tag-A,39475,test_bench,-21.25,0.01,,dc0d301f90a3
2026-04-29T12:15:14.657843,Tag-A,39475,test_bench,-21.2,0.01,,dc0d301f90a3
2026-04-29T12:15:14.658127,Tag-A-slot2,10065,test_bench,-41.75,0.06,,dc0d3048303a
2026-04-29T12:15:17.111902,Tag-A,39475,test_bench,-21.0,4.64,,dc0d301f90a3
2026-04-29T12:15:17.524040,Tag-B-slot2,60285,test_bench,-90.33,14.47,,d6ac03164b2b
2026-04-29T12:15:18.657928,Tag-B,40604,test_bench,-87.5,11.36,,f7e6ef23cda5
2026-04-29T12:15:19.599893,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:15:22.254090,Tag-A,39475,test_bench,-21.0,0.01,,dc0d301f90a3
2026-04-29T12:15:23.456991,Tag-A-slot2,10065,test_bench,-43.5,0.07,,dc0d3048303a
2026-04-29T12:15:23.660338,Tag-B,40604,test_bench,-86.5,10.44,,f7e6ef23cda5
2026-04-29T12:15:24.607182,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:15:24.607496,Tag-A-slot2,10065,test_bench,-44.4,0.07,,dc0d3048303a
2026-04-29T12:15:27.461595,Tag-B-slot2,60285,test_bench,-91.5,15.98,,d6ac03164b2b
2026-04-29T12:15:28.170421,Tag-A,39475,test_bench,-22.4,5.23,,dc0d301f90a3
2026-04-29T12:15:31.146326,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:15:33.505592,Tag-A-slot2,10065,test_bench,-44.67,0.08,,dc0d3048303a
2026-04-29T12:15:34.221404,Tag-A,39475,test_bench,-22.75,5.39,,dc0d301f90a3
2026-04-29T12:15:34.724033,Tag-A-slot2,10065,test_bench,-44.0,0.07,,dc0d3048303a
2026-04-29T12:15:34.927368,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:15:35.232654,Tag-A,39475,test_bench,-23.0,5.5,,dc0d301f90a3
2026-04-29T12:15:39.228738,Tag-A,39475,test_bench,-22.75,0.04,,dc0d301f90a3
2026-04-29T12:15:41.180087,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:15:44.248767,Tag-A,39475,test_bench,-22.75,0.04,,dc0d301f90a3
2026-04-29T12:15:45.272432,Tag-A,39475,test_bench,-23.0,0.04,,dc0d301f90a3
2026-04-29T12:15:48.773561,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:15:49.597807,Tag-A,39475,test_bench,-22.83,0.04,,dc0d301f90a3
2026-04-29T12:15:51.625062,Tag-A-slot2,10065,test_bench,-40.5,0.16,,dc0d3048303a
2026-04-29T12:15:53.670340,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:15:54.613583,Tag-A,39475,test_bench,-22.83,0.04,,dc0d301f90a3
2026-04-29T12:15:55.621280,Tag-A-slot2,10065,test_bench,-40.67,0.05,,dc0d3048303a
2026-04-29T12:15:59.622850,Tag-A,39475,test_bench,-23.43,0.04,,dc0d301f90a3
2026-04-29T12:15:59.623143,Tag-A-slot2,10065,test_bench,-40.5,0.05,,dc0d3048303a
2026-04-29T12:16:01.248918,Tag-B,40604,test_bench,-85.33,9.45,,f7e6ef23cda5
2026-04-29T12:16:04.630706,Tag-A,39475,test_bench,-23.0,0.01,,dc0d301f90a3
2026-04-29T12:16:04.730221,Tag-A-slot2,10065,test_bench,-40.6,0.16,,dc0d3048303a
2026-04-29T12:16:04.928991,Tag-B-slot2,60285,test_bench,-90.0,14.07,,d6ac03164b2b
2026-04-29T12:16:06.266550,Tag-B,40604,test_bench,-85.0,9.18,,f7e6ef23cda5
2026-04-29T12:16:07.389697,Tag-A,39475,test_bench,-22.67,5.35,,dc0d301f90a3
2026-04-29T12:16:09.676521,Tag-A,39475,test_bench,-22.57,5.31,,dc0d301f90a3
2026-04-29T12:16:09.770046,Tag-A-slot2,10065,test_bench,-42.83,0.2,,dc0d3048303a
2026-04-29T12:16:09.945666,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:16:11.181310,Tag-B,40604,test_bench,-84.0,8.43,,f7e6ef23cda5
2026-04-29T12:16:12.414484,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:16:14.580008,Tag-A-slot2,10065,test_bench,-41.0,0.17,,dc0d3048303a
2026-04-29T12:16:14.603200,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:16:17.426418,Tag-B-slot2,60285,test_bench,-89.67,13.67,,d6ac03164b2b
2026-04-29T12:16:17.531033,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:16:17.737949,Tag-A-slot2,10065,test_bench,-41.0,0.17,,dc0d3048303a
2026-04-29T12:16:18.652271,Tag-B,40604,test_bench,-86.33,10.29,,f7e6ef23cda5
2026-04-29T12:16:19.673350,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:16:22.756367,Tag-A-slot2,10065,test_bench,-41.0,0.17,,dc0d3048303a
2026-04-29T12:16:23.470675,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:16:23.666731,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:16:24.595410,Tag-A-slot2,10065,test_bench,-41.0,0.06,,dc0d3048303a
2026-04-29T12:16:27.466791,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:16:29.513211,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:16:33.535858,Tag-A,39475,test_bench,-21.6,0.01,,dc0d301f90a3
2026-04-29T12:16:33.917261,Tag-A-slot2,10065,test_bench,-43.6,0.07,,dc0d3048303a
2026-04-29T12:16:34.729331,Tag-A,39475,test_bench,-21.6,0.01,,dc0d301f90a3
2026-04-29T12:16:34.840164,Tag-A-slot2,10065,test_bench,-43.33,0.07,,dc0d3048303a
2026-04-29T12:16:36.175568,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:16:39.688095,Tag-A,39475,test_bench,-22.33,0.03,,dc0d301f90a3
2026-04-29T12:16:44.604155,Tag-A,39475,test_bench,-22.57,0.03,,dc0d301f90a3
2026-04-29T12:16:44.976969,Tag-A-slot2,10065,test_bench,-43.0,0.07,,dc0d3048303a
2026-04-29T12:16:48.667065,Tag-B,40604,test_bench,-87.5,11.36,,f7e6ef23cda5
2026-04-29T12:16:49.605425,Tag-A,39475,test_bench,-22.67,0.03,,dc0d301f90a3
2026-04-29T12:16:49.613769,Tag-A-slot2,10065,test_bench,-42.4,0.06,,dc0d3048303a
2026-04-29T12:16:54.600908,Tag-A,39475,test_bench,-22.5,0.03,,dc0d301f90a3
2026-04-29T12:16:54.601211,Tag-A-slot2,10065,test_bench,-43.8,0.21,,dc0d3048303a
2026-04-29T12:16:58.715538,Tag-B,40604,test_bench,-88.5,12.38,,f7e6ef23cda5
2026-04-29T12:16:59.657086,Tag-A,39475,test_bench,-21.67,0.03,,dc0d301f90a3
2026-04-29T12:16:59.722820,Tag-A-slot2,10065,test_bench,-42.33,0.19,,dc0d3048303a
2026-04-29T12:17:01.257893,Tag-B,40604,test_bench,-87.67,11.53,,f7e6ef23cda5
2026-04-29T12:17:04.767700,Tag-A,39475,test_bench,-22.62,0.03,,dc0d301f90a3
2026-04-29T12:17:06.173452,Tag-B,40604,test_bench,-87.33,11.2,,f7e6ef23cda5
2026-04-29T12:17:06.981255,Tag-A-slot2,10065,test_bench,-40.67,0.16,,dc0d3048303a
2026-04-29T12:17:07.706014,Tag-A,39475,test_bench,-22.44,5.25,,dc0d301f90a3
2026-04-29T12:17:11.183982,Tag-B,40604,test_bench,-86.75,10.66,,f7e6ef23cda5
2026-04-29T12:17:11.802320,Tag-A,39475,test_bench,-22.29,0.01,,dc0d301f90a3
2026-04-29T12:17:12.026031,Tag-A-slot2,10065,test_bench,-45.5,0.24,,dc0d3048303a
2026-04-29T12:17:14.598990,Tag-A,39475,test_bench,-22.13,0.01,,dc0d301f90a3
2026-04-29T12:17:14.607856,Tag-A-slot2,10065,test_bench,-47.0,0.28,,dc0d3048303a
2026-04-29T12:17:17.138026,Tag-A,39475,test_bench,-21.4,4.8,,dc0d301f90a3
2026-04-29T12:17:18.659453,Tag-B,40604,test_bench,-86.33,10.29,,f7e6ef23cda5
2026-04-29T12:17:19.681471,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:17:22.862510,Tag-A,39475,test_bench,-22.75,0.01,,dc0d301f90a3
2026-04-29T12:17:23.165078,Tag-A-slot2,10065,test_bench,-49.0,0.33,,dc0d3048303a
2026-04-29T12:17:23.781257,Tag-B,40604,test_bench,-85.67,9.72,,f7e6ef23cda5
2026-04-29T12:17:24.713506,Tag-A-slot2,10065,test_bench,-46.83,0.09,,dc0d3048303a
2026-04-29T12:17:27.774768,Tag-A,39475,test_bench,-25.5,6.81,,dc0d301f90a3
2026-04-29T12:17:29.107962,Tag-A,39475,test_bench,-23.25,5.62,,dc0d301f90a3
2026-04-29T12:17:29.926988,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:17:31.161141,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:17:32.793238,Tag-A,39475,test_bench,-22.25,0.01,,dc0d301f90a3
2026-04-29T12:17:34.236196,Tag-A-slot2,10065,test_bench,-44.5,0.07,,dc0d3048303a
2026-04-29T12:17:34.745060,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:17:35.147264,Tag-A-slot2,10065,test_bench,-45.14,0.08,,dc0d3048303a
2026-04-29T12:17:36.169553,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:17:38.845962,Tag-A,39475,test_bench,-21.0,4.64,,dc0d301f90a3
2026-04-29T12:17:39.859880,Tag-A,39475,test_bench,-21.0,0.03,,dc0d301f90a3
2026-04-29T12:17:41.195808,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:17:42.426916,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:17:44.200253,Tag-A-slot2,10065,test_bench,-45.67,0.08,,dc0d3048303a
2026-04-29T12:17:44.578722,Tag-B,40604,test_bench,-87.25,11.12,,f7e6ef23cda5
2026-04-29T12:17:44.884202,Tag-A,39475,test_bench,-21.0,0.03,,dc0d301f90a3
2026-04-29T12:17:45.296302,Tag-A-slot2,10065,test_bench,-47.0,0.09,,dc0d3048303a
2026-04-29T12:17:47.445465,Tag-B-slot2,60285,test_bench,-90.5,14.68,,d6ac03164b2b
2026-04-29T12:17:48.660399,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:17:49.885725,Tag-A,39475,test_bench,-21.0,0.03,,dc0d301f90a3
2026-04-29T12:17:51.222103,Tag-A-slot2,10065,test_bench,-47.6,0.29,,dc0d3048303a
2026-04-29T12:17:53.686143,Tag-B,40604,test_bench,-86.67,10.59,,f7e6ef23cda5
2026-04-29T12:17:54.607724,Tag-A,39475,test_bench,-33.6,0.09,,dc0d301f90a3
2026-04-29T12:17:54.608017,Tag-A-slot2,10065,test_bench,-52.86,0.46,,dc0d3048303a
2026-04-29T12:17:59.623986,Tag-A,39475,test_bench,-50.5,0.38,,dc0d301f90a3
2026-04-29T12:17:59.624274,Tag-A-slot2,10065,test_bench,-57.0,0.65,,dc0d3048303a
2026-04-29T12:17:59.930992,Tag-B-slot2,60285,test_bench,-90.0,14.07,,d6ac03164b2b
2026-04-29T12:18:01.160542,Tag-B,40604,test_bench,-84.33,8.68,,f7e6ef23cda5
2026-04-29T12:18:04.025680,Tag-A-slot2,10065,test_bench,-65.8,1.38,,dc0d3048303a
2026-04-29T12:18:04.750176,Tag-A,39475,test_bench,-53.33,0.48,,dc0d301f90a3
2026-04-29T12:18:06.186063,Tag-B,40604,test_bench,-83.67,8.2,,f7e6ef23cda5
2026-04-29T12:18:07.328543,Tag-A-slot2,10065,test_bench,-67.33,1.58,,dc0d3048303a
2026-04-29T12:18:09.145014,Tag-A,39475,test_bench,-62.0,1.0,,dc0d301f90a3
2026-04-29T12:18:12.117881,Tag-A,39475,test_bench,-57.6,0.23,,dc0d301f90a3
2026-04-29T12:18:12.319125,Tag-A-slot2,10065,test_bench,-60.8,0.9,,dc0d3048303a
2026-04-29T12:18:12.427791,Tag-B-slot2,60285,test_bench,-87.5,11.36,,d6ac03164b2b
2026-04-29T12:18:13.763684,Tag-B,40604,test_bench,-84.67,8.93,,f7e6ef23cda5
2026-04-29T12:18:14.175834,Tag-A-slot2,10065,test_bench,-61.67,0.32,,dc0d3048303a
2026-04-29T12:18:14.592832,Tag-A,39475,test_bench,-58.17,0.24,,dc0d301f90a3
2026-04-29T12:18:17.343092,Tag-A-slot2,10065,test_bench,-59.0,0.26,,dc0d3048303a
2026-04-29T12:18:18.660523,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:18:22.065734,Tag-A,39475,test_bench,-61.2,0.31,,dc0d301f90a3
2026-04-29T12:18:22.376636,Tag-A-slot2,10065,test_bench,-58.33,0.73,,dc0d3048303a
2026-04-29T12:18:23.690647,Tag-B,40604,test_bench,-87.33,11.2,,f7e6ef23cda5
2026-04-29T12:18:24.618067,Tag-A,39475,test_bench,-62.6,0.35,,dc0d301f90a3
2026-04-29T12:18:24.618359,Tag-A-slot2,10065,test_bench,-62.29,0.34,,dc0d3048303a
2026-04-29T12:18:25.018489,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:18:29.931131,Tag-B-slot2,60285,test_bench,-88.0,11.86,,d6ac03164b2b
2026-04-29T12:18:31.163542,Tag-B,40604,test_bench,-88.67,12.55,,f7e6ef23cda5
2026-04-29T12:18:33.123558,Tag-A,39475,test_bench,-57.75,0.23,,dc0d301f90a3
2026-04-29T12:18:34.434530,Tag-A-slot2,10065,test_bench,-60.67,0.29,,dc0d3048303a
2026-04-29T12:18:34.574122,Tag-A,39475,test_bench,-57.0,0.22,,dc0d301f90a3
2026-04-29T12:18:35.477800,Tag-A-slot2,10065,test_bench,-59.71,0.27,,dc0d3048303a
2026-04-29T12:18:42.544001,Tag-B-slot2,60285,test_bench,-86.5,10.44,,d6ac03164b2b
2026-04-29T12:18:43.747700,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:18:44.170377,Tag-A,39475,test_bench,-57.0,0.22,,dc0d301f90a3
2026-04-29T12:18:44.497736,Tag-A-slot2,10065,test_bench,-58.17,0.24,,dc0d3048303a
2026-04-29T12:18:45.228869,Tag-A,39475,test_bench,-58.5,0.24,,dc0d301f90a3
2026-04-29T12:18:48.675180,Tag-B,40604,test_bench,-84.5,8.8,,f7e6ef23cda5
2026-04-29T12:18:50.208447,Tag-A,39475,test_bench,-63.75,1.16,,dc0d301f90a3
2026-04-29T12:18:51.541237,Tag-A-slot2,10065,test_bench,-70.0,1.98,,dc0d3048303a
2026-04-29T12:18:53.693866,Tag-B,40604,test_bench,-86.0,10.0,,f7e6ef23cda5
2026-04-29T12:18:54.722844,Tag-A,39475,test_bench,-63.0,1.09,,dc0d301f90a3
2026-04-29T12:18:55.557770,Tag-A-slot2,10065,test_bench,-74.5,0.96,,dc0d3048303a
2026-04-29T12:18:59.653375,Tag-A,39475,test_bench,-60.33,0.87,,dc0d301f90a3
2026-04-29T12:18:59.653715,Tag-A-slot2,10065,test_bench,-70.57,0.69,,dc0d3048303a
2026-04-29T12:19:00.040468,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:19:00.238849,Tag-A,39475,test_bench,-59.0,0.77,,dc0d301f90a3
2026-04-29T12:19:01.271935,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:19:03.948590,Tag-A-slot2,10065,test_bench,-68.62,1.76,,dc0d3048303a
2026-04-29T12:19:04.648679,Tag-A,39475,test_bench,-58.33,0.73,,dc0d301f90a3
2026-04-29T12:19:06.183888,Tag-B,40604,test_bench,-88.67,12.55,,f7e6ef23cda5
2026-04-29T12:19:06.713926,Tag-A-slot2,10065,test_bench,-65.0,1.29,,dc0d3048303a
2026-04-29T12:19:09.579844,Tag-A,39475,test_bench,-58.17,0.72,,dc0d301f90a3
2026-04-29T12:19:09.597102,Tag-A-slot2,10065,test_bench,-64.83,1.27,,dc0d3048303a
2026-04-29T12:19:11.331639,Tag-A,39475,test_bench,-60.6,0.89,,dc0d301f90a3
2026-04-29T12:19:13.663784,Tag-B,40604,test_bench,-87.33,11.2,,f7e6ef23cda5
2026-04-29T12:19:14.064339,Tag-A,39475,test_bench,-61.0,0.3,,dc0d301f90a3
2026-04-29T12:19:14.064623,Tag-A-slot2,10065,test_bench,-63.6,0.38,,dc0d3048303a
